slug,url,city,name,rating,views,reviews_count,phone,locality,board,established,category,classes,gender,fees_range,about,images
/school/lucknow/modern-school-lucknow,https://yellowslate.com/school/lucknow/modern-school-lucknow,lucknow,Modern school - Lucknow ,0,1058,0,+919513238818,Lucknow,CBSE,2013,Public Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fsports%2FCricket.png&w=1200&q=75
/school/lucknow/the-lucknow-public-collegiate-ruchi-khand-1sharda-nagar,https://yellowslate.com/school/lucknow/the-lucknow-public-collegiate-ruchi-khand-1sharda-nagar,lucknow,"The Lucknow Public Collegiate - Ruchi Khand 1,Sharda Nagar ",0,190,0,+919513238818,"Ruchi Khand 1,Sharda Nagar",CBSE,1997,Boarding Schools,,Co-Education,,,
/school/lucknow/jagran-public-school-viraj-khandgomti-nagar,https://yellowslate.com/school/lucknow/jagran-public-school-viraj-khandgomti-nagar,lucknow,"Jagran Public School - Viraj Khand,Gomti Nagar ",0,178,0,+919513238818,"Viraj Khand,Gomti Nagar",CBSE,2007,Boarding Schools,500 - 49,Co-Education,,,
/school/lucknow/la-martiniere-college-martin-purva,https://yellowslate.com/school/lucknow/la-martiniere-college-martin-purva,lucknow,La Martiniere College - Martin Purva ,0,173,0,+919513238818,Martin Purva,ICSE,1845,Boarding Schools,,Boys,,,
/school/lucknow/la-martiniere-girls-college-hazratganj,https://yellowslate.com/school/lucknow/la-martiniere-girls-college-hazratganj,lucknow,La martiniere Girls College - Hazratganj ,0,169,0,+919513238818,Hazratganj,ICSE,,Boarding Schools,,Girls,,,
/school/lucknow/g-d-goenka-public-school-muzaffar-nagar-ghusval,https://yellowslate.com/school/lucknow/g-d-goenka-public-school-muzaffar-nagar-ghusval,lucknow,G D Goenka Public School - Muzaffar Nagar Ghusval ,0,164,0,+919513238818,Muzaffar Nagar Ghusval,"CBSE, IGCSE",2011,Boarding Schools,400 - 122,Co-Education,,,
/school/lucknow/the-avadh-school-gomti-nagar,https://yellowslate.com/school/lucknow/the-avadh-school-gomti-nagar,lucknow,THE AVADH SCHOOL - Gomti Nagar ,0,156,0,+919513238818,Gomti Nagar,CBSE,1999,Boarding Schools,,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fschools%2F176137331363775894568fc6c81267ce1761373313.png&w=1200&q=75
/school/lucknow/buddha-public-school-hemariya,https://yellowslate.com/school/lucknow/buddha-public-school-hemariya,lucknow,Buddha Public School - Hemariya ,0,138,0,+919513238818,Hemariya,CBSE,2000,Boarding Schools,,Co-Education,,,
/school/lucknow/shri-ramswaroop-memorial-public-school-anora-kala,https://yellowslate.com/school/lucknow/shri-ramswaroop-memorial-public-school-anora-kala,lucknow,Shri Ramswaroop Memorial Public School - Anora Kala ,0,115,0,+919513238818,Anora Kala,CBSE,2005,Boarding Schools,,Co-Education,,,
/school/lucknow/the-atoz-classes-gomti-nagar,https://yellowslate.com/school/lucknow/the-atoz-classes-gomti-nagar,lucknow,The Atoz Classes - Gomti Nagar ,5.0,21,2,+919513238818,Gomti Nagar,"CBSE, State Board",2022,Other Schools,Nursery - 12,Co-Education,,,https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1733248088474506040674f445853f3a1733248088.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17332480751357690648674f444bba6b21733248076.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F1733248036319880598674f44242ad611733248036.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17332480261430778712674f441a067a31733248026.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fgallery%2F17332480091202835298674f4409e84d91733248010.jpg&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fteam%2Fmember_thumb.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fteam%2F17333006051559709556750117dd14d31733300606.png&w=1200&q=75 | https://yellowslate.com/_next/image?url=https%3A%2F%2Fyellowslate.sgp1.cdn.digitaloceanspaces.com%2Fteam%2F17332484051266754950674f4595bcea81733248406.jpg&w=1200&q=75
/school/lucknow/the-millennium-school-bargadi-magath,https://yellowslate.com/school/lucknow/the-millennium-school-bargadi-magath,lucknow,The Millennium School - Bargadi Magath ,4.5,0,91,+919513238818,Bargadi Magath,CBSE,2015,Boarding Schools,Nursery - 12,,,,
/school/lucknow/vishwanath-academy-lucknow,https://yellowslate.com/school/lucknow/vishwanath-academy-lucknow,lucknow,Vishwanath Academy - Lucknow ,0,0,0,+919513238818,Lucknow,CBSE,,Public Schools,Nursery - 12,,,,
